Player,Position,Team,Prop Type,Prop Value,Opposing Team,Stadium,Game-Time Temp (°F),Game-Time Humidity (%),Game-Time Wind Speed (mph),Game-Time Wind Dir (°),Game-Time Effect on Hitters,Odds Category,Start Time,Full Opposing Team,Opposing Pitcher,Pitcher Handedness,G_vs_rhp,AB_vs_rhp,H_vs_rhp,HR_vs_rhp,RBI_vs_rhp,PA_vs_rhp,AVG_vs_rhp,OBP_vs_rhp,SLG_vs_rhp,OPS_vs_rhp,G_vs_rhp_5,AB_vs_rhp_5,H_vs_rhp_5,HR_vs_rhp_5,RBI_vs_rhp_5,PA_vs_rhp_5,AVG_vs_rhp_5,OBP_vs_rhp_5,SLG_vs_rhp_5,OPS_vs_rhp_5,G_vs_rhp_10,AB_vs_rhp_10,H_vs_rhp_10,HR_vs_rhp_10,RBI_vs_rhp_10,PA_vs_rhp_10,AVG_vs_rhp_10,OBP_vs_rhp_10,SLG_vs_rhp_10,OPS_vs_rhp_10,G_vs_rhp_15,AB_vs_rhp_15,H_vs_rhp_15,HR_vs_rhp_15,RBI_vs_rhp_15,PA_vs_rhp_15,AVG_vs_rhp_15,OBP_vs_rhp_15,SLG_vs_rhp_15,OPS_vs_rhp_15,BB%_vs_rhp,K%_vs_rhp,BB/K_vs_rhp,ISO_vs_rhp,BABIP_vs_rhp,wOBA_vs_rhp,wRC+_vs_rhp,G_vs_lhp,AB_vs_lhp,H_vs_lhp,HR_vs_lhp,RBI_vs_lhp,PA_vs_lhp,AVG_vs_lhp,OBP_vs_lhp,SLG_vs_lhp,OPS_vs_lhp,G_vs_lhp_5,AB_vs_lhp_5,H_vs_lhp_5,HR_vs_lhp_5,RBI_vs_lhp_5,PA_vs_lhp_5,AVG_vs_lhp_5,OBP_vs_lhp_5,SLG_vs_lhp_5,OPS_vs_lhp_5,G_vs_lhp_10,AB_vs_lhp_10,H_vs_lhp_10,HR_vs_lhp_10,RBI_vs_lhp_10,PA_vs_lhp_10,AVG_vs_lhp_10,OBP_vs_lhp_10,SLG_vs_lhp_10,OPS_vs_lhp_10,G_vs_lhp_15,AB_vs_lhp_15,H_vs_lhp_15,HR_vs_lhp_15,RBI_vs_lhp_15,PA_vs_lhp_15,AVG_vs_lhp_15,OBP_vs_lhp_15,SLG_vs_lhp_15,OPS_vs_lhp_15,BB%_vs_lhp,K%_vs_lhp,BB/K_vs_lhp,ISO_vs_lhp,BABIP_vs_lhp,wOBA_vs_lhp,wRC+_vs_lhp,EV,Barrel%,Hard Hit %,xBA,xwOBA,Heart_Swing,Heart_Take,Heart_Run,Shadow_Swing,Shadow_Take,Shadow_Run,Chase_Swing,Chase_Take,Chase_Run,Waste_Swing,Waste_Take,Waste_Run,4seam_fastball_HardHit%,changeup_HardHit%,curveball_HardHit%,cutter_HardHit%,sinker_HardHit%,slider_HardHit%,sweeper_HardHit%,4seam_fastball_RV100,changeup_RV100,curveball_RV100,cutter_RV100,sinker_RV100,slider_RV100,sweeper_RV100,4seam_fastball_wOBA,changeup_wOBA,curveball_wOBA,cutter_wOBA,sinker_wOBA,slider_wOBA,sweeper_wOBA,4seam_fastball_xwOBA,changeup_xwOBA,curveball_xwOBA,cutter_xwOBA,sinker_xwOBA,slider_xwOBA,sweeper_xwOBA,Team Name,Weather Team Name,Park_Factor_Basic,Park_Factor_1B,Park_Factor_2B,Park_Factor_3B,Park_Factor_HR,Park_Factor_SO,Park_Factor_BB,Park_Factor_GB,Park_Factor_FB,Park_Factor_LD,Park_Factor_IFFB,Park_Factor_FIP,TB,AB,IBB,XBH,H,CS,BB,RBI,HBP,SB,2B,R,SH,PA,SO,3B,SF,GIDP,HR,Actual Stat,Hit
jackson holliday,IF,BAL,Hitter Fantasy Score,5.0,DET,Oriole Park at Camden Yards,89.71,46,4.56,270,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 6:35 PM,Tigers,tarik skubal,left,56,176,49,7,20,189,0.278,0.328,0.466,0.794,5,12,3,0,0,14,0.25,0.357,0.333,0.69,10,30,6,1,2,33,0.2,0.273,0.367,0.639,15,48,13,1,4,51,0.271,0.314,0.417,0.73,5.7%,20.7%,0.28,0.189,0.331,0.35,129.0,36,50,12,1,7,54,0.24,0.296,0.34,0.636,5,12,5,1,1,12,0.417,0.417,0.75,1.167,10,16,5,1,1,17,0.313,0.353,0.563,0.915,15,24,6,1,3,25,0.25,0.28,0.417,0.697,3.6%,34.5%,0.11,0.098,0.355,0.281,80.0,89.9,9.5%,45.2%,0.268,0.339,198.0,62.0,2.0,219.0,171.0,-7.0,31.0,147.0,5.0,3.0,61.0,4.0,52.8,36.8,,,51.9,47.6,,-0.1,0.9,,,1.2,0.1,,0.37,0.338,,,0.381,0.312,,0.392,0.29,,,0.336,0.29,,Orioles,Orioles,98,104,95,102,96,98,98,100,100,101,99,98,2,5,0,0,2,0,0,0,0,1,0,1,0,5,2,0,0,0,0,13.0,1
gleyber torres,IF,DET,Hitter Fantasy Score,5.0,BAL,Oriole Park at Camden Yards,89.71,46,4.56,270,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 6:35 PM,Orioles,keegan akin,left,54,150,38,2,19,179,0.253,0.363,0.313,0.676,5,15,7,0,1,16,0.467,0.5,0.467,0.967,10,32,9,0,3,36,0.281,0.361,0.281,0.642,15,46,12,0,3,54,0.261,0.37,0.261,0.631,13.4%,13.4%,1.0,0.06,0.286,0.313,102.0,35,52,17,3,11,61,0.327,0.426,0.615,1.042,5,6,1,0,0,7,0.167,0.286,0.333,0.619,10,12,2,0,1,17,0.167,0.412,0.333,0.745,15,19,4,0,1,25,0.211,0.4,0.368,0.768,14.8%,8.2%,1.8,0.288,0.318,0.446,194.0,90.4,10.3%,37.7%,0.298,0.398,194.0,63.0,-3.0,177.0,261.0,-7.0,21.0,188.0,13.0,1.0,83.0,5.0,47.3,,,25.0,50.0,29.6,15.4,0.2,,,1.0,2.8,-0.4,-0.1,0.345,,,0.39,0.516,0.3,0.225,0.451,,,0.412,0.482,0.284,0.236,Tigers,Orioles,99,100,100,123,93,98,102,100,101,101,108,99,1,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3.0,0
bobby witt,IF,KC,Total Bases,1.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,63,215,60,8,32,240,0.279,0.338,0.484,0.821,5,19,5,1,2,21,0.263,0.333,0.421,0.754,10,37,10,3,9,41,0.27,0.317,0.568,0.885,15,58,13,3,9,63,0.224,0.27,0.431,0.701,7.9%,20.8%,0.38,0.205,0.323,0.35,121.0,26,50,16,0,5,56,0.32,0.375,0.48,0.855,5,13,4,0,0,13,0.308,0.308,0.385,0.692,10,25,5,0,0,27,0.2,0.259,0.32,0.579,15,32,9,0,2,35,0.281,0.343,0.438,0.78,7.1%,10.7%,0.67,0.16,0.356,0.351,123.0,93.2,12.1%,49.1%,0.304,0.38,238.0,61.0,0.0,244.0,184.0,-1.0,70.0,177.0,7.0,4.0,100.0,5.0,60.0,32.0,,41.7,66.7,37.8,,0.5,2.4,,0.0,-0.3,0.4,,0.358,0.358,,0.344,0.368,0.288,,0.4,0.372,,0.381,0.415,0.332,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0
aaron judge,OF,NYY,Hits+Runs+RBIs,2.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,64,198,78,17,42,232,0.394,0.478,0.737,1.216,5,11,7,3,6,14,0.636,0.714,1.636,2.351,10,28,13,6,9,33,0.464,0.545,1.179,1.724,15,37,16,6,10,45,0.432,0.533,1.0,1.533,12.9%,23.7%,0.55,0.343,0.48,0.508,236.0,27,51,20,8,17,66,0.392,0.53,0.941,1.471,5,12,3,1,3,14,0.25,0.357,0.5,0.857,10,21,6,2,4,27,0.286,0.444,0.619,1.063,15,29,9,3,5,38,0.31,0.474,0.69,1.163,22.7%,19.7%,1.15,0.549,0.4,0.578,285.0,95.4,24.2%,56.0%,0.33,0.474,225.0,65.0,30.0,232.0,230.0,-1.0,50.0,212.0,8.0,1.0,96.0,7.0,67.3,38.1,,,62.2,53.1,27.3,4.4,5.0,,,8.9,1.6,3.6,0.583,0.471,,,0.651,0.424,0.519,0.531,0.411,,,0.6,0.375,0.434,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,4,4,0,1,1,0,1,1,0,1,0,1,0,5,2,0,0,0,1,3.0,1
dj lemahieu,IF,NYY,Hits+Runs+RBIs,1.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,17,40,11,2,6,45,0.275,0.356,0.475,0.831,5,12,3,1,1,13,0.25,0.308,0.583,0.891,10,26,8,1,4,28,0.308,0.357,0.5,0.857,15,36,10,2,6,40,0.278,0.35,0.5,0.85,11.1%,20.0%,0.56,0.2,0.31,0.364,136.0,14,28,8,0,3,33,0.286,0.394,0.286,0.68,5,8,4,0,2,12,0.5,0.667,0.5,1.167,10,21,7,0,3,26,0.333,0.462,0.333,0.795,15,31,9,0,3,36,0.29,0.389,0.29,0.679,15.2%,18.2%,0.83,0.0,0.364,0.321,105.0,91.1,7.5%,47.2%,0.281,0.345,59.0,25.0,2.0,51.0,68.0,-1.0,14.0,44.0,0.0,0.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,1,3,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,1,0,2.0,1
vinnie pasquantino,IF,KC,Hits+Runs+RBIs,1.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,63,203,61,9,27,222,0.3,0.36,0.473,0.833,5,14,7,2,2,17,0.5,0.588,0.929,1.517,10,27,14,2,4,31,0.519,0.581,0.741,1.321,15,43,20,2,4,51,0.465,0.549,0.605,1.154,7.2%,12.6%,0.57,0.172,0.313,0.363,130.0,34,58,12,1,11,62,0.207,0.242,0.276,0.518,5,9,3,0,4,9,0.333,0.333,0.444,0.778,10,20,5,0,4,20,0.25,0.25,0.3,0.55,15,31,7,0,4,32,0.226,0.25,0.258,0.508,3.2%,30.6%,0.11,0.069,0.282,0.231,39.0,90.9,7.9%,44.7%,0.269,0.333,199.0,84.0,1.0,245.0,194.0,-5.0,51.0,167.0,6.0,6.0,90.0,5.0,46.3,37.1,52.6,,51.9,45.0,,0.8,0.7,-1.9,,-2.4,3.4,,0.381,0.289,0.213,,0.258,0.498,,0.385,0.296,0.261,,0.267,0.391,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,1,3,0,0,1,0,1,0,0,0,0,1,0,4,0,0,0,0,0,2.0,1
kyle isbel,OF,KC,Hitter Strikeouts,0.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,51,134,39,3,14,145,0.291,0.305,0.433,0.738,5,12,3,0,0,13,0.25,0.308,0.25,0.558,10,21,7,0,0,23,0.333,0.391,0.333,0.725,15,36,10,0,2,40,0.278,0.308,0.306,0.613,2.8%,15.2%,0.18,0.142,0.321,0.317,98.0,18,22,4,0,1,25,0.182,0.182,0.182,0.364,5,5,1,0,0,7,0.2,0.2,0.2,0.4,10,14,4,0,0,16,0.286,0.286,0.286,0.571,15,19,4,0,0,21,0.211,0.211,0.211,0.421,0.0%,28.0%,0.0,0.0,0.267,0.162,-10.0,86.5,2.2%,32.1%,0.231,0.246,128.0,59.0,-4.0,138.0,109.0,-5.0,28.0,83.0,2.0,2.0,45.0,1.0,30.2,,,,,,,-0.5,,,,,,,0.363,,,,,,,0.251,,,,,,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0
salvador perez,C,KC,Hits+Runs+RBIs,1.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,62,198,45,6,30,211,0.227,0.267,0.384,0.651,5,15,2,2,4,16,0.133,0.188,0.533,0.721,10,32,8,2,4,33,0.25,0.273,0.5,0.773,15,51,12,3,7,54,0.235,0.278,0.451,0.729,4.3%,21.8%,0.2,0.157,0.265,0.284,76.0,32,55,14,0,3,57,0.255,0.281,0.309,0.59,5,9,4,0,2,9,0.444,0.444,0.444,0.889,10,15,6,0,3,16,0.4,0.438,0.467,0.904,15,28,8,0,3,29,0.286,0.31,0.321,0.632,3.5%,22.8%,0.15,0.055,0.333,0.255,55.0,90.5,13.3%,45.4%,0.279,0.344,181.0,58.0,-4.0,278.0,104.0,-8.0,90.0,132.0,0.0,15.0,97.0,3.0,55.8,21.1,,,52.5,50.0,,-1.4,-3.3,,,0.2,-3.3,,0.294,0.166,,,0.352,0.134,,0.381,0.248,,,0.435,0.283,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,4,4,0,1,1,0,0,2,0,0,0,1,0,4,1,0,0,0,1,4.0,1
maikel garcia,IF,KC,Hits+Runs+RBIs,1.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,63,193,61,5,26,218,0.316,0.382,0.482,0.864,5,15,5,1,2,17,0.333,0.412,0.6,1.012,10,32,11,1,4,36,0.344,0.417,0.531,0.948,15,52,16,1,7,58,0.308,0.379,0.442,0.822,9.6%,11.5%,0.84,0.166,0.339,0.377,140.0,27,48,13,2,5,52,0.271,0.327,0.458,0.785,5,10,2,1,2,11,0.2,0.273,0.6,0.873,10,21,4,2,3,24,0.19,0.292,0.524,0.815,15,28,6,2,4,31,0.214,0.29,0.464,0.755,7.7%,25.0%,0.31,0.188,0.333,0.343,117.0,91.0,6.3%,43.7%,0.287,0.346,186.0,111.0,-5.0,190.0,243.0,1.0,34.0,185.0,8.0,2.0,77.0,4.0,44.4,,,,61.5,42.9,,-0.7,,,,1.2,-0.1,,0.302,,,,0.433,0.333,,0.33,,,,0.342,0.346,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,1,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1.0,0
anthony volpe,IF,NYY,Hits+Runs+RBIs,1.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,58,163,36,6,22,184,0.221,0.299,0.436,0.734,5,12,5,1,3,13,0.417,0.462,0.833,1.295,10,25,7,2,4,28,0.28,0.357,0.6,0.957,15,40,10,2,7,44,0.25,0.318,0.525,0.843,9.2%,25.5%,0.36,0.215,0.268,0.319,104.0,42,71,22,2,16,82,0.31,0.378,0.493,0.871,5,8,2,0,1,8,0.25,0.25,0.375,0.625,10,21,7,0,5,23,0.333,0.348,0.476,0.824,15,29,8,0,5,33,0.276,0.333,0.379,0.713,9.8%,22.0%,0.44,0.183,0.377,0.376,144.0,90.4,9.8%,45.1%,0.239,0.322,222.0,91.0,-6.0,224.0,245.0,-3.0,36.0,212.0,10.0,1.0,67.0,5.0,61.8,,,,57.7,36.4,,2.3,,,,0.5,-2.3,,0.43,,,,0.431,0.224,,0.4,,,,0.424,0.237,,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,2,4,0,1,1,0,0,1,0,0,1,1,0,4,2,0,0,0,0,3.0,1
austin wells,C,NYY,Hits+Runs+RBIs,1.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,50,123,26,6,21,142,0.211,0.282,0.423,0.704,5,9,3,0,2,10,0.333,0.4,0.444,0.844,10,22,6,1,3,25,0.273,0.36,0.455,0.815,15,35,8,1,6,39,0.229,0.282,0.371,0.653,7.7%,24.6%,0.31,0.211,0.23,0.303,93.0,35,66,17,5,21,73,0.258,0.315,0.576,0.891,5,12,5,2,8,12,0.417,0.417,1.083,1.5,10,19,7,2,8,22,0.368,0.455,0.789,1.244,15,27,9,3,13,31,0.333,0.419,0.741,1.16,6.8%,23.3%,0.29,0.318,0.267,0.376,144.0,91.2,10.5%,49.7%,0.226,0.31,195.0,50.0,1.0,201.0,176.0,-3.0,48.0,149.0,4.0,3.0,62.0,3.0,68.9,47.6,,,59.1,31.3,,3.1,1.1,,,-0.4,-1.2,,0.42,0.355,,,0.309,0.245,,0.406,0.273,,,0.298,0.216,,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,2,4,0,1,1,0,0,1,0,0,1,1,0,4,0,0,0,0,0,3.0,1
ben rice,IF,NYY,Total Bases,1.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,51,147,38,8,16,168,0.259,0.351,0.497,0.848,5,13,3,0,0,13,0.231,0.231,0.231,0.462,10,28,7,1,2,30,0.25,0.3,0.357,0.657,15,42,9,1,2,45,0.214,0.267,0.31,0.576,8.9%,20.2%,0.44,0.238,0.286,0.37,140.0,29,50,9,4,10,56,0.18,0.236,0.46,0.696,5,10,1,0,1,12,0.1,0.182,0.1,0.282,10,17,3,2,4,21,0.176,0.25,0.529,0.779,15,26,5,2,7,30,0.192,0.241,0.5,0.741,7.1%,30.4%,0.24,0.28,0.167,0.296,88.0,94.0,16.2%,55.4%,0.293,0.406,172.0,58.0,10.0,173.0,190.0,-9.0,30.0,146.0,5.0,4.0,59.0,4.0,66.7,50.0,,,64.0,50.0,,-0.4,0.9,,,6.5,-1.3,,0.336,0.273,,,0.497,0.248,,0.461,0.384,,,0.542,0.263,,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,1,5,0,0,1,0,0,1,0,1,0,0,0,5,1,0,0,0,0,1.0,0
jonathan india,IF,KC,Hits+Runs+RBIs,1.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,55,191,45,2,13,215,0.236,0.316,0.314,0.63,5,15,3,0,2,18,0.2,0.333,0.267,0.6,10,35,10,1,4,39,0.286,0.333,0.4,0.733,15,52,15,1,5,60,0.288,0.367,0.365,0.732,10.2%,13.5%,0.76,0.079,0.269,0.291,80.0,23,44,14,1,5,52,0.318,0.404,0.455,0.858,5,11,4,1,1,11,0.364,0.364,0.727,1.091,10,23,8,1,2,25,0.348,0.4,0.565,0.965,15,31,12,1,4,34,0.387,0.441,0.581,1.022,11.5%,17.3%,0.67,0.136,0.371,0.378,141.0,88.8,5.6%,37.4%,0.277,0.342,209.0,129.0,-15.0,228.0,282.0,-1.0,27.0,180.0,9.0,2.0,64.0,4.0,38.0,,,47.1,43.5,22.6,,-0.9,,,0.1,-0.3,-1.3,,0.297,,,0.255,0.329,0.26,,0.364,,,0.337,0.362,0.277,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,3,4,0,1,2,0,1,0,0,0,1,0,0,5,0,0,0,0,0,2.0,1
cody bellinger,OF,NYY,Total Bases,1.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,57,166,38,7,22,189,0.229,0.312,0.41,0.722,5,12,3,1,3,13,0.25,0.308,0.583,0.891,10,24,5,1,3,28,0.208,0.321,0.417,0.738,15,40,10,2,6,46,0.25,0.348,0.45,0.798,10.6%,18.5%,0.57,0.181,0.246,0.316,102.0,34,61,21,2,14,70,0.344,0.386,0.574,0.959,5,12,4,0,0,13,0.333,0.385,0.5,0.885,10,20,6,0,1,22,0.3,0.364,0.4,0.764,15,33,11,1,8,38,0.333,0.395,0.606,1.001,8.6%,8.6%,1.0,0.23,0.339,0.402,162.0,90.1,9.9%,42.4%,0.257,0.341,190.0,86.0,-6.0,235.0,217.0,-2.0,64.0,179.0,7.0,4.0,82.0,5.0,45.3,25.0,,40.0,52.0,44.4,,1.2,1.6,,-0.1,1.5,-2.7,,0.409,0.374,,0.324,0.445,0.139,,0.437,0.229,,0.289,0.398,0.25,,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,3,4,0,1,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,3.0,1
cody bellinger,OF,NYY,Hitter Strikeouts,0.5,KC,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Royals,seth lugo,right,57,166,38,7,22,189,0.229,0.312,0.41,0.722,5,12,3,1,3,13,0.25,0.308,0.583,0.891,10,24,5,1,3,28,0.208,0.321,0.417,0.738,15,40,10,2,6,46,0.25,0.348,0.45,0.798,10.6%,18.5%,0.57,0.181,0.246,0.316,102.0,34,61,21,2,14,70,0.344,0.386,0.574,0.959,5,12,4,0,0,13,0.333,0.385,0.5,0.885,10,20,6,0,1,22,0.3,0.364,0.4,0.764,15,33,11,1,8,38,0.333,0.395,0.606,1.001,8.6%,8.6%,1.0,0.23,0.339,0.402,162.0,90.1,9.9%,42.4%,0.257,0.341,190.0,86.0,-6.0,235.0,217.0,-2.0,64.0,179.0,7.0,4.0,82.0,5.0,45.3,25.0,,40.0,52.0,44.4,,1.2,1.6,,-0.1,1.5,-2.7,,0.409,0.374,,0.324,0.445,0.139,,0.437,0.229,,0.289,0.398,0.25,,Yankees,Royals,100,98,97,85,107,101,100,98,104,98,102,103,3,4,0,1,1,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0.0,0
john rave,OF,KC,Total Bases,0.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,8,20,4,0,0,22,0.2,0.238,0.3,0.538,5,11,3,0,0,11,0.273,0.273,0.364,0.636,8,20,4,0,0,22,0.2,0.238,0.3,0.538,8,20,4,0,0,22,0.2,0.238,0.3,0.538,,,,,,,,3,2,1,0,0,3,0.5,0.667,0.5,1.167,3,2,1,0,0,3,0.5,0.667,0.5,1.167,3,2,1,0,0,3,0.5,0.667,0.5,1.167,3,2,1,0,0,3,0.5,0.667,0.5,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,1,4,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1.0,1
john rave,OF,KC,Hits,0.5,NYY,Kauffman Stadium,74.86,69,7.96,148,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Yankees,will warren,right,8,20,4,0,0,22,0.2,0.238,0.3,0.538,5,11,3,0,0,11,0.273,0.273,0.364,0.636,8,20,4,0,0,22,0.2,0.238,0.3,0.538,8,20,4,0,0,22,0.2,0.238,0.3,0.538,,,,,,,,3,2,1,0,0,3,0.5,0.667,0.5,1.167,3,2,1,0,0,3,0.5,0.667,0.5,1.167,3,2,1,0,0,3,0.5,0.667,0.5,1.167,3,2,1,0,0,3,0.5,0.667,0.5,1.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Royals,Royals,105,105,109,116,95,96,101,104,101,107,98,100,1,4,0,0,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1.0,1
nolan arenado,IF,STL,Hitter Strikeouts,0.5,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,63,174,38,6,25,191,0.218,0.283,0.374,0.656,5,11,4,1,4,11,0.364,0.364,0.636,1.0,10,24,6,1,6,24,0.25,0.25,0.375,0.625,15,38,8,2,7,40,0.211,0.25,0.368,0.618,7.3%,12.0%,0.61,0.155,0.219,0.288,84.0,32,66,20,2,10,73,0.303,0.356,0.439,0.796,5,14,5,1,2,14,0.357,0.357,0.571,0.929,10,23,7,2,5,24,0.304,0.292,0.565,0.857,15,36,10,2,5,38,0.278,0.289,0.472,0.762,8.2%,8.2%,1.0,0.136,0.305,0.339,118.0,87.4,4.7%,34.7%,0.243,0.296,160.0,73.0,-12.0,222.0,177.0,-1.0,68.0,157.0,7.0,5.0,86.0,4.0,35.6,,,,46.7,29.0,,0.7,,,,-2.2,-0.4,,0.366,,,,0.263,0.326,,0.342,,,,0.289,0.318,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,1,4,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0
nolan gorman,IF,STL,Total Bases,0.5,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,38,92,22,3,13,106,0.239,0.321,0.424,0.745,5,10,5,1,3,11,0.5,0.545,0.9,1.445,10,22,10,2,5,23,0.455,0.478,0.864,1.342,15,31,11,2,5,33,0.355,0.394,0.645,1.039,11.3%,28.3%,0.4,0.185,0.311,0.321,106.0,15,17,2,0,1,21,0.118,0.238,0.118,0.356,5,7,1,0,0,8,0.143,0.25,0.143,0.393,10,11,1,0,0,13,0.091,0.231,0.091,0.322,15,17,2,0,1,21,0.118,0.238,0.118,0.356,14.3%,33.3%,0.43,0.0,0.182,0.184,12.0,88.3,10.7%,41.3%,0.221,0.327,95.0,34.0,-2.0,96.0,103.0,-5.0,27.0,88.0,3.0,2.0,33.0,1.0,50.0,,,,,,,-1.3,,,,,,,0.274,,,,,,,0.35,,,,,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,2,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
nolan gorman,IF,STL,Hits,0.5,MIL,Busch Stadium,79.05,67,5.48,126,Crosswind: pushes balls to foul lines. Neutral-ish for hitters.,base,Thu 7:40 PM,Brewers,jacob misiorowski,right,38,92,22,3,13,106,0.239,0.321,0.424,0.745,5,10,5,1,3,11,0.5,0.545,0.9,1.445,10,22,10,2,5,23,0.455,0.478,0.864,1.342,15,31,11,2,5,33,0.355,0.394,0.645,1.039,11.3%,28.3%,0.4,0.185,0.311,0.321,106.0,15,17,2,0,1,21,0.118,0.238,0.118,0.356,5,7,1,0,0,8,0.143,0.25,0.143,0.393,10,11,1,0,0,13,0.091,0.231,0.091,0.322,15,17,2,0,1,21,0.118,0.238,0.118,0.356,14.3%,33.3%,0.43,0.0,0.182,0.184,12.0,88.3,10.7%,41.3%,0.221,0.327,95.0,34.0,-2.0,96.0,103.0,-5.0,27.0,88.0,3.0,2.0,33.0,1.0,50.0,,,,,,,-1.3,,,,,,,0.274,,,,,,,0.35,,,,,,,Cardinals,Cardinals,98,101,97,93,95,97,98,101,101,99,102,98,0,2,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0
